Rank,Author,Score
1087,"Tito  Boeri Innocenzo Gasparini Institute for Economic Research (IGIER), Università Commerciale Luigi Bocconi, Milano, ItalyFondazione Rodolfo DEBENEDETTI (fRDB), Milano, Italy",181
1087,"Stephanie  Schmitt-Grohe Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)",181
1087,"Walter  Kramer Institut für Wirtschafts- und Sozialstatistik, Universität Dortmund, Dortmund, Germany",181
1087,"Davide  Furceri International Monetary Fund (IMF), Washington, District of Columbia (USA)",181
1087,"William  Dudley Department of Economics, Princeton University, Princeton, New Jersey (USA)",181
1087,"Kyle  Bagwell Department of Economics, Stanford University, Stanford, California (USA)",181
1087,"Stephen  Ross Department of Economics, University of Connecticut, Storrs, Connecticut (USA)",181
1087,"Wolfgang  Maennig Institut für Außenhandel und Wirtschaftsintegration, Fachbereich Volkswirtschaftslehre, Universität Hamburg, Hamburg, Germany",181
1087,"Ellen R. McGrattan Department of Economics, University of Minnesota, Minneapolis, Minnesota (USA)",181
1087,"Michael  Keen International Monetary Fund (IMF), Washington, District of Columbia (USA)",181
1101,"Hans-Joachim  Voth UBS International Center of Economics in Society, Institut für Volkswirtschaftslehre, Wirtschaftswissenschaftliche Fakutät, Universität Zürich, Zürich, SwitzerlandWirtschaftswissenschaftliche Fakutät, Universität Zürich, Zürich, Switzerland",180
1101,"Arijit  Mukherjee Business School, University of Nottingham, Nottingham, United Kingdom",180
1101,"Richard  Schmalensee Center for Energy and Environmental Policy Research (CEEPR), Sloan School of Management, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",180
1101,"Peter J. Boettke Economics Department, George Mason University, Fairfax, Virginia (USA)Mercatus Center, George Mason University, Arlington, Virginia (USA)",180
1101,"Harvey  Rosen Griswold Center for Economic Policy Studies, Department of Economics, Princeton University, Princeton, New Jersey (USA)",180
1101,Mardi  Dungey †,180
1101,"Eduardo M.R.A. Engel Facultad de Economía y Negocios, Universidad de Chile, Santiago, Chile",180
1101,"Andrew Keith Leigh Research School of Economics, College of Business and Economics, Australian National University, Canberra, AustraliaInstitute of Labor Economics (IZA), Bonn, Germany",180
1101,"Massimo  Tavoni RFF-CMCC European Institute on Economics and the Environment (EIEE), Milano, ItalyDipartimento di Ingegneria Gestionale, Politecnico di Milano, Milano, Italy",180
1101,"Michael Peter Clements ICMA Centre for Financial Markets, Henley Business School, University of Reading, Reading, United Kingdom",180
1101,"Steven  Deller Department of Agricultural & Applied Economics, University of Wisconsin-Madison, Madison, Wisconsin (USA)",180
1101,John William Freebairn,180
1101,"Joanna  Tyrowicz Group for Research in Applied Economics (GRAPE), Warszawa, Poland",180
1101,"Matthias  Doepke Department of Economics, Northwestern University, Evanston, Illinois (USA)",180
1101,"Satoshi  Shimizutani Japan International Cooperation Agency (JICA), Government of Japan, Tokyo, Japan",180
1116,"Giancarlo  Spagnolo The Stockholm Institute of Transition Economics (SITE), Handelshögskolan i Stockholm, Stockholm, Sweden",179
1116,"Tim  Friehe Fachbereich Wirtschaftswissenschaften, Philipps-Universität Marburg, Marburg, Germany",179
1116,"Carl  Walsh Economics Department, University of California-Santa Cruz (UCSC), Santa Cruz, California (USA)",179
1116,"Joachim  von Braun Zentrum für Entwicklungsforschung (ZEF), Rheinische Friedrich-Wilhelms-Universität Bonn, Bonn, Germany",179
1116,"Cheng  Hsiao Department of Economics, University of Southern California, Los Angeles, California (USA)",179
1116,"Alexander  Ludwig Leibniz-Institut für Finanzmarktforschung SAFE (Sustainable Architecture for Finance in Europe), Germany",179
1116,"Joao Tovar Jalles Centro Globalização e Governação (CGG), School of Business and Economics, Universidade Nova de Lisboa, Lisboa, Portugal",179
1116,"Pierre Cyrille Hautcoeur Paris School of Economics, Paris, France",179
1116,"Debraj  Ray Department of Economics, New York University (NYU), New York City, New York (USA)",179
1116,"Jorgen W. Weibull Department of Economics, Handelshögskolan i Stockholm, Stockholm, Sweden",179
1116,"Peter George Warr Arndt-Corden Department of Economics, Crawford School of Public Policy, Australian National University, Canberra, Australia",179
1127,"Paul V. Preckel Department of Agricultural Economics, Purdue University, West Lafayette, Indiana (USA)",178
1127,Robert E. Baldwin †,178
1127,"Victor  Matheson Department of Economics and Accounting, College of the Holy Cross, Worcester, Massachusetts (USA)",178
1127,"Jose Alberto  Molina Facultad de Economía y Empresa, Universidad de Zaragoza, Zaragoza, Spain",178
1127,"Maximo  Rossi Departamento de Economía, Facultad de Ciencias Sociales, Universidad de la República, Montevideo, UruguayGranada Lab of Behavioral Economics (GLOBE), Facultad de Ciencias Económicas y Empresariales, Universidad de Granada, Granada, Spain",178
1127,"Francesco  Quatraro Dipartimento di Economia e Statistica ""Cognetti de Martiis"", Università degli Studi di Torino, Torino, Italy",178
1127,"Jean-Robert  Tyran Institut für Volkswirtschaftslehre, Fakultät für Wirtschaftswissenschaften, Universität Wien, Wien, AustriaVienna Center for Experimental Economics (VCEE), Fakultät für Wirtschaftswissenschaften, Universität Wien, Wien, Austria",178
1127,"Charles B Moss Food and Resource Economics Department, University of Florida, Gainesville, Florida (USA)",178
1127,"Norman  Gemmell Wellington School of Business and Government, Victoria University of Wellington, Wellington, New Zealand",178
1127,"John B Knight Department of Economics, Oxford University, Oxford, United KingdomCentre for the Study of African Economies (CSAE), Department of Economics, Oxford University, Oxford, United Kingdom",178
1127,"Patrick  Honohan Department of Economics, Trinity College Dublin, Dublin, Ireland",178
1138,"John F. Helliwell Vancouver School of Economics, University of British Columbia, Vancouver, Canada",177
1138,"Alex  Cukierman School of Economics, Interdisciplinary Center (IDC), Herzliya, Israel",177
1138,"Robert Owen Mendelsohn Economics Department, Yale University, New Haven, Connecticut (USA)",177
1138,"Denise  Osborn School of Economics, University of Manchester, Manchester, United Kingdom",177
1138,"Jan  Boone https://www.tilburguniversity.edu/research/economics-and-management/graduate-school, School of Economics and Management, Universiteit van Tilburg, Tilburg, Netherlands",177
1138,"David E. M. Sappington Economics Department, University of Florida, Gainesville, Florida (USA)",177
1138,"Jorg  Oechssler Alfred-Weber-Institut für Wirtschaftswissenschaften, Fakultät für Wirtschafts- und Sozialwissenschaften, Ruprecht-Karls-Universität Heidelberg, Heidelberg, Germany",177
1138,"Barbara  Petrongolo School of Economics and Finance, Queen Mary University of London, London, United Kingdom",177
1138,"Sylvain  Beal Centre de Recherche sur les Stratégies Économiques (CRESE), UFR des Sciences Juridiques, Économiques, Politiques et de Gestion, Université de Franche-Comté, Besançon, France",177
1138,"Geert  Bekaert Finance and Economics Department, Graduate School of Business, Columbia University, New York City, New York (USA)",177
1138,"Sylvie  Démurger Groupe d'Analyse et de Théorie Économique Lyon St-Étienne (GATE Lyon St-Étienne), Université de Lyon, Lyon, France",177
1138,"Eduardo  Levy Yeyati Escuela de Gobierno, Universidad Torcuato Di Tella, Buenos Aires, Argentina",177
1150,"Eve  Caroli Laboratoire d'Économie de Dauphine (LEDa), Université Paris-Dauphine (Paris IX), Paris, France",176
1150,"Jan  Rouwendal School of Business and Economics, Vrije Universiteit Amsterdam, Amsterdam, Netherlands",176
1150,"Flavio Marques Menezes School of Economics, University of Queensland, Brisbane, Australia",176
1150,"Massimo  Guidolin Dipartimento di Finanza, Università Commerciale Luigi Bocconi, Milano, Italy",176
1150,Marc  Flandreau,176
1150,"Antoine  Martin Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)",176
1150,"James H. Stock Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",176
1150,"Fabrice  Collard Toulouse School of Economics (TSE), Toulouse, France",176
1150,"Frank  Lichtenberg Finance and Economics Department, Graduate School of Business, Columbia University, New York City, New York (USA)",176
1150,"Jeffrey Robert Brown College of Business, University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois (USA)",176
1150,"Paul J. Devereux School of Economics, University College Dublin, Dublin, Ireland",176
1150,Olivier  Darne,176
1162,"Katharina Christa Spiess DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",175
1162,"Petri  Bockerman Kauppakorkeakoulu, Jyväskylän yliopisto, Jyväskylä, Finland",175
1162,"James R. Hines Jr.Economics Department, University of Michigan, Ann Arbor, Michigan (USA)",175
1162,Wallace E. Tyner †,175
1162,"Tommaso  Valletti Dipartimento di Economia e Finanza, Facoltà di Economia, Università degli Studi di Roma ""Tor Vergata"", Roma, Italy",175
1162,"Xinshen  Diao International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",175
1162,"Carsten  Schroder Forschungsbasierte Infrastruktureinrichtung ""Sozio-oekonomisches Panel (SOEP)"", DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",175
1162,"Thomas Fox Rutherford Department of Agricultural & Applied Economics, University of Wisconsin-Madison, Madison, Wisconsin (USA)",175
1162,"Boriss  Siliverstovs Latvijas Banka, Rīga, Latvia",175
1162,"Bruno  Jullien Toulouse School of Economics (TSE), Toulouse, France",175
1162,"Carolyn  Fischer Resources for the Future (RFF), Washington, District of Columbia (USA)",175
1162,"Shin-ichi  Fukuda Faculty of Economics, University of Tokyo, Tokyo, Japan",175
1162,"Pedro  Portugal Banco de Portugal, Lisboa, Portugal",175
1162,"Keith  Head Strategy and Business Economics Division, Sauder School of Business, University of British Columbia, Vancouver, Canada",175
1162,"Richard Anthony Kneller School of Economics, University of Nottingham, Nottingham, United Kingdom",175
1162,"Kenneth D. West Economics Department, University of Wisconsin-Madison, Madison, Wisconsin (USA)",175
1162,"Serena  Ng Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)",175
1179,"Alicia  Garcia Herrero HKUST Institute for Emerging Market Studies (IEMS), Hong Kong University of Science and Technology (HKUST), Kowloon, Hong Kong",174
1179,"Lars  Ehlers Département de Sciences Économiques, Université de Montréal, Montréal, Canada",174
1179,"Thierry  Foucault Départment de Finance et Économie, HEC Paris (École des Hautes Études Commerciales), Jouy-en-Josas, France",174
1179,"Rolf  Aaberge Statistisk Sentralbyrå, Government of Norway, Oslo, Norway",174
1179,"Bertrand  Candelon Center for Operations Research and Econometrics (CORE), Louvain Institute of data Analysis and Modelling in Economics and Statistics (LIDAM), Université Catholique de Louvain, Louvain-la-Neuve, Belgium",174
1179,"Holly  Sutherland Institute for Social and Economic Research (ISER), University of Essex, Colchester, United Kingdom",174
1179,"Luis Eduardo Arango Thomas Banco de la Republica de Colombia, Bogotá, Colombia",174
1179,"Joseph  Farrell Department of Economics, University of California-Berkeley, Berkeley, California (USA)",174
1179,"Alfons  Weersink Department of Food, Agricultural and Resource Economics (FARE), University of Guelph, Guelph, Canada",174
1179,"Jacques  Melitz Centre d'études prospectives et d'informations internationales (CEPII), Paris, FranceCentre de Recherche en Économie et Statistique (CREST), Palaiseau, France",174
1179,"Daniel L. McFadden Department of Economics, University of California-Berkeley, Berkeley, California (USA)Leonard D. Schaeffer Center for Health Policy and Economics, University of Southern California, Los Angeles, California (USA)",174
1179,"Gylfi  Zoega Hagfræðideild, Háskóla Íslands, Reykjavík, Iceland",174
1191,"David  Perez-Castrillo Unitat de Fonaments de l'Anàlisi Econòmica, Departament d'Economia i Història Econòmica, Universitat Autònoma de Barcelona, Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",173
1191,"Scott M. Swinton Department of Agricultural, Food and Resource Economics, College of Agriculture and Natural Resources, Michigan State University, East Lansing, Michigan (USA)",173
1191,"Peter K. Schott School of Management, Yale University, New Haven, Connecticut (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",173
1191,"Andre  van Stel School of Business, Trinity College Dublin, Dublin, Ireland",173
1191,"Marc  Gurgand Paris School of Economics, Paris, France",173
1191,"Karel  Janda Institut ekonomických studií, Univerzita Karlova v Praze, Praha, Czech RepublicKatedra Bankovnictví a Pojišťovnictví, Fakulty Financí a Účetnictví, Vysoká Škola Ekonomická v Praze, Praha, Czech Republic",173
