Rank,Author,Score
852,"Alan V. Deardorff Economics Department, University of Michigan, Ann Arbor, Michigan (USA)",1335
854,"Sergio Luis Schmukler Development Research Group, World Bank Group, Washington, District of Columbia (USA)",1334
854,"Keith  Ihlanfeldt Department of Economics, Florida State University, Tallahassee, Florida (USA)",1334
854,"Vikram  Nanda Business, Rutgers University-Newark, Newark, New Jersey (USA)",1334
857,"Torsten  Persson Institute for International Economic Studies (IIES), Stockholms Universitet, Stockholm, Sweden",1333
857,"Josh  Lerner Harvard Business School, Harvard University, Cambridge, Massachusetts (USA)",1333
857,"Erik  Schokkaert Centrum voor Economische Studiën, Faculteit Economie en Bedrijfswetenschappen, KU Leuven, Leuven, BelgiumCenter for Operations Research and Econometrics (CORE), Louvain Institute of data Analysis and Modelling in Economics and Statistics (LIDAM), Université Catholique de Louvain, Louvain-la-Neuve, Belgium",1333
860,"Simon  Anderson Department of Economics, University of Virginia, Charlottesville, Virginia (USA)",1331
861,"Daniel Alan Sumner Department of Agricultural and Resource Economics, University of California-Davis, Davis, California (USA)",1330
861,"Saibal  Ghosh Centre for Advanced Financial Research and Learning (CAFRAL), Mumbai, India",1330
861,"Jesus  Felipe Asian Development Bank, Manila, Philippines",1330
864,"Harry  Bloch School of Economics and Finance, Curtin Business School, Curtin University, Perth, AustraliaCentre for Research in Applied Economics (CRAE), Curtin Business School, Curtin University, Perth, Australia",1329
864,Jonathan  Nitzan,1329
866,"Ugo  Panizza International Economics Section, The Graduate Institute of International and Development Studies, Genève, Switzerland",1328
866,"Benjamin Miranda Tabak Escola de Políticas Públicas e Governo (EPPG), Fundação Getúlio Vargas (FGV), Brasília, Brazil",1328
866,"Magnus  Henrekson Institutet för Näringslivsforskning (IFN), Stockholm, Sweden",1328
869,"James R. Barth Department of Finance, College of Business, Auburn University, Auburn, Alabama (USA)",1327
869,"Johanna  Garnitz ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e.V., München, Germany",1327
871,"Chad P. Bown Peter G. Peterson Institute for International Economics (IIE), Washington, District of Columbia (USA)",1326
871,"Donald S. Siegel School of Public Affairs, Arizona State University, Phoenix, Arizona (USA)",1326
871,"Russell  Davidson Department of Economics, McGill University, Montréal, Canada",1326
874,"Stephen D. Williamson Department of Economics, University of Western Ontario, London, Canada",1325
874,"Peter J. Montiel Economics Department, Williams College, Williamstown, Massachusetts (USA)",1325
876,"Andre  Lucas School of Business and Economics, Vrije Universiteit Amsterdam, Amsterdam, NetherlandsTinbergen Instituut, Amsterdam, Netherlands",1324
876,"Rachel  Griffith School of Economics, University of Manchester, Manchester, United Kingdom",1324
878,"Peter  Orazem Department of Economics, Iowa State University, Ames, Iowa (USA)",1323
878,"Jay Pil Choi Economics Department, Michigan State University, East Lansing, Michigan (USA)",1323
878,Gary S. Becker †,1323
881,"Charles  Engel Economics Department, University of Wisconsin-Madison, Madison, Wisconsin (USA)",1322
882,"Orley  Ashenfelter Department of Economics, Princeton University, Princeton, New Jersey (USA)Institute of Labor Economics (IZA), Bonn, Germany",1320
883,"Imran  Rasul Department of Economics, University College London (UCL), London, United Kingdom",1319
883,"Rommert  Dekker Econometrisch Instituut, Faculteit der Economische Wetenschappen, Erasmus Universiteit Rotterdam, Rotterdam, Netherlands",1319
885,"Justus  Haucap Düsseldorf Institute for Competition Economics (DICE), Wirtschaftswissenschaftliche Fakultät, Heinriche-Heine-Universität Düsseldorf, Düsseldorf, Germany",1318
885,"William N. Goetzmann School of Management, Yale University, New Haven, Connecticut (USA)",1318
885,"Imre  Ferto Közgazdaság-tudományi Intézet, Közgazdaság- és Regionális Tudományi Kutatóközpont, Budapest, Hungary",1318
888,"Balazs  Egert Economics Department, Organisation de Coopération et de Développement Économiques (OCDE), Paris, France",1316
888,Erhan  Bayraktar,1316
888,"Margaret Emily Slade Vancouver School of Economics, University of British Columbia, Vancouver, Canada",1316
888,"Olivier  Bargain Laboratoire d'Analyse et de Recherche Économiques et Finance Internationales (LAREFI), Université de Bordeaux, Bordeaux, France",1316
892,"William R. Zame Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",1315
892,"John Denis Hey Department of Economics and Related Studies, University of York, York, United Kingdom",1315
894,"Eswar  Prasad Charles H. Dyson School of Applied Economics and Management, Cornell University, Ithaca, New York (USA)",1314
895,"Alison Lee Booth Research School of Economics, College of Business and Economics, Australian National University, Canberra, Australia",1313
895,"Paul A. David Department of Economics, Stanford University, Stanford, California (USA)",1313
895,"Roland  Vaubel Abteilung für Volkswirtschaftslehre, Universität Mannheim, Mannheim, Germany",1313
898,"David A. Green Vancouver School of Economics, University of British Columbia, Vancouver, Canada",1312
898,"Jianjun  Miao Department of Economics, Boston University, Boston, Massachusetts (USA)",1312
898,"Marcus Hay Miller Department of Economics, University of Warwick, Coventry, United Kingdom",1312
901,"Andrew  Clark Paris School of Economics, Paris, France",1311
901,"Alberto  Zazzaro Centro Studi di Economia e Finanza (CSEF), Napoli, Italy",1311
903,"Alex  Bryson Department of Quantitative Social Science, Institute of Education, London, United Kingdom",1310
904,"Frank Rafael Smets European Central Bank, Frankfurt am Main, Germany",1309
904,Robert  Bennett,1309
906,"James P. Smith RAND, Santa Monica, California (USA)",1308
907,"Daniel B. Klein Economics Department, George Mason University, Fairfax, Virginia (USA)",1307
907,"Peter  Flaschel Fakultät für Wirtschaftswissenschaften, Universität Bielefeld, Bielefeld, Germany",1307
907,"Yanrui 吴延瑞 Wu Department of Economics, Business School, University of Western Australia, Perth, Australia",1307
907,"Daniel  McMillen Department of Economics, University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois (USA)",1307
907,"Bruce Alan Babcock School of Public Policy, University of California-Riverside, Riverside, California (USA)",1307
912,"C. Richard Shumway School of Economic Sciences, Washington State University, Pullman, Washington (USA)",1306
912,"Victor Chaim Lavy Department of Economics, University of Warwick, Coventry, United KingdomDepartment of Economics, Hebrew University of Jerusalem, Jerusalem, Israel",1306
914,"Ranjan  Ray Department of Economics, Monash Business School, Monash University, Melbourne, Australia",1305
914,"Pranab K. Bardhan Department of Economics, University of California-Berkeley, Berkeley, California (USA)",1305
914,"Jesus  Crespo Cuaresma Institut für Makroökonomie, Department Volkswirtschaft, WU Wirtschaftsuniversität Wien, Wien, Austria",1305
917,"Uwe  Sunde Volkswirtschaftliche Fakultät, Ludwig-Maximilians-Universität München, München, Germany",1304
917,"Allen Merril Featherstone Department of Agricultural Economics, Kansas State University, Manhattan, Kansas (USA)",1304
917,"Mark  Steel Department of Statistics, University of Warwick, Coventry, United Kingdom",1304
920,"Esteban  Rossi-Hansberg Department of Economics, Princeton University, Princeton, New Jersey (USA)",1303
921,"Richard Ian Harris Department of Economics and Finance, Business School, Durham University, Durham, United Kingdom",1302
921,"Amihai  Glazer Department of Economics, University of California-Irvine, Irvine, California (USA)",1302
923,"Philippe  Jehiel Paris School of Economics, Paris, France",1301
923,"George A. Akerlof Department of Economics, University of California-Berkeley, Berkeley, California (USA)",1301
923,"Werner B.F. Brouwer Erasmus School of Health Policy & Management, Erasmus Universiteit Rotterdam, Rotterdam, Netherlands",1301
926,"Jeffrey William Bennett Crawford School of Public Policy, Australian National University, Canberra, AustraliaArndt-Corden Department of Economics, Crawford School of Public Policy, Australian National University, Canberra, Australia",1300
927,"George J. Mailath Department of Economics, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",1299
927,"Joseph Francis Francois Department Volkswirtschaftlehre, Universität Bern, Bern, Switzerland",1299
929,"Kunal  Sen Institute for Development Policy and Management (IDPM), School of Environment and Development, University of Manchester, Manchester, United Kingdom",1298
930,"Luciano  Fanti Dipartimento di Economia e Management, Università degli Studi di Pisa, Pisa, Italy",1297
930,"Stephan  Marette Économie Publique, Département ECOSOCIO - Économie et Sciences Sociales pour l'Agriculture, l'Alimentation et l'Environnement (SAE2), Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement (INRAE), Paris-Grignon, France",1297
930,"Chris Robert Milner School of Economics, University of Nottingham, Nottingham, United Kingdom",1297
933,"Alexander  Brem Wirtschafts- und Sozialwissenschaftliche Fakultät, Friedrich-Alexander-Universität Erlangen-Nürnberg, Erlangen-Nürnberg, Germany",1296
934,"Roger B. Myerson Harris School of Public Policy, University of Chicago, Chicago, Illinois (USA)",1295
934,Adam  Wagstaff †,1295
934,"Philip Kenneth Robins Department of Economics, School of Business, University of Miami, Coral Gables, Florida (USA)",1295
937,"Pablo T. Spiller Walter A. Haas School of Business, University of California-Berkeley, Berkeley, California (USA)",1291
938,"Andrew Keith Leigh Research School of Economics, College of Business and Economics, Australian National University, Canberra, AustraliaInstitute of Labor Economics (IZA), Bonn, Germany",1290
938,"Jonathan David Ostry International Monetary Fund (IMF), Washington, District of Columbia (USA)",1290
938,"Carlo  Carraro Dipartimento di Economia, Università Ca' Foscari Venezia, Venezia, Italy",1290
941,"Abdullah  Yavas Center for Real Estate, School of Business, University of Wisconsin-Madison, Madison, Wisconsin (USA)",1289
941,"Johannes Wolfgang Fedderke Economic Research Southern Africa (ERSA), Cape Town, South Africa",1289
941,Wolfgang  Ochel,1289
944,"Odd Rune  Straume Escola de Economia e Gestão, Universidade do Minho, Braga, PortugalNúcleo de Investigação em Políticas Económicas e Empresariais (NIPE), Escola de Economia e Gestão, Universidade do Minho, Braga, Portugal",1288
944,"Sergey  Sinelnikov-Murylev Russian Foreign Trade Academy, Ministry of Economic Development and Trade, Government of the Russian Federation, Moscow, Russia",1288
946,"David  Levine Walter A. Haas School of Business, University of California-Berkeley, Berkeley, California (USA)",1287
947,"Massimo  Filippini Istituto di Economia Politica (IdEP), Facoltá di scienze economiche, Universitá della Svizzera Italiana (USI), Lugano, SwitzerlandCER-ETH Center of Economic Research, Department of Management, Technology and Economics (D-MTEC), Eidgenössische Technische Hochschule Zürich (ETHZ), Zürich, Switzerland",1286
947,"Jiti  Gao Department of Econometrics and Business Statistics, Monash Business School, Monash University, Melbourne, Australia",1286
947,Hossein  Askari,1286
947,"Alan  Kirman Centre d'analyse et de mathématiques sociales (CAMS), École des Hautes Études en Sciences Sociales (EHESS), Paris, France",1286
951,"Timo  Terasvirta Center for Research in Econometric Analysis of Time Series (CREATES), Institut for Økonomi, Aarhus Universitet, Aarhus, DenmarkCenter for Applied Statistics and Econometrics (CASE), Humboldt-Universität Berlin, Berlin, Germany",1285
951,"Dean S. Karlan Kellogg Graduate School of Management, Northwestern University, Evanston, Illinois (USA)",1285
953,"David I. Harvey Granger Centre for Time Series Econometrics, School of Economics, University of Nottingham, Nottingham, United Kingdom",1284
953,"Jason  Fletcher Robert M. La Follette School of Public Affairs, University of Wisconsin-Madison, Madison, Wisconsin (USA)",1284
955,"Nuno  Garoupa Law and Economics Center, George Mason University, Arlington, Virginia (USA)",1282
955,"Konstantin Arkadievich Kholodilin DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",1282
955,"Charles F. Mason Department of Economics, College of Business, University of Wyoming, Laramie, Wyoming (USA)",1282
955,Michael John Artis †,1282
959,"Claudia  Goldin Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",1280
959,"Vittorio  Corbo Centro de Estudios Públicos, Santiago, Chile",1280
