Rank,Author,Score
965,"Claudia  Goldin Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",709
970,"Stephen M. Miller Department of Economics, Lee School of Business, University of Nevada-Las Vegas, Las Vegas, Nevada (USA)Department of Economics, University of Connecticut, Storrs, Connecticut (USA)",708
970,"Peter N. Gal Economics Department, Organisation de Coopération et de Développement Économiques (OCDE), Paris, France",708
972,"Jonathan  Heathcote Federal Reserve Bank of Minneapolis, Minneapolis, Minnesota (USA)",707
972,"Peter K. Schott School of Management, Yale University, New Haven, Connecticut (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",707
972,"Iader  Giraldo Colegio de Estudios Superiores de Administración (CESA), Bogotá, Colombia",707
975,"Kaushik  Basu Department of Economics, Cornell University, Ithaca, New York (USA)",706
975,"Craig  Burnside Department of Economics, Duke University, Durham, North Carolina (USA)",706
975,"Jose Antonio Ferreira Machado School of Business and Economics, Universidade Nova de Lisboa, Lisboa, Portugal",706
978,"Frank  Verboven Centrum voor Economische Studiën, Faculteit Economie en Bedrijfswetenschappen, KU Leuven, Leuven, Belgium",705
979,"Valerie Ann Ramey Department of Economics, University of California-San Diego (UCSD), La Jolla, California (USA)",704
979,"Romain  Wacziarg Anderson Graduate School of Management, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",704
979,"Alberto  Russo Departament d'Economia, Universitat Jaume I, Castellón de la Plana, Spain",704
979,"Gilberto Tadeu Lima Departamento de Economia, Faculdade de Economia, Administração e Contabilidade, Universidade de São Paulo, São Paulo, Brazil",704
983,"Michael  Funke Institut für Makroökonomie und Wirtschaftspolitik, Fachbereich Volkswirtschaftslehre, Universität Hamburg, Hamburg, Germany",703
983,"Matthieu  Bussiere Banque de France, Paris, France",703
983,"Carl  Walsh Economics Department, University of California-Santa Cruz (UCSC), Santa Cruz, California (USA)",703
983,"Erik  Stam Tjalling C. Koopmans Research Institute, School of Economics, Universiteit Utrecht, Utrecht, NetherlandsSchool of Economics, Universiteit Utrecht, Utrecht, Netherlands",703
983,"Clemens  Breisinger International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",703
983,"Amit  Seru Graduate School of Business, Stanford University, Stanford, California (USA)",703
983,John Henry Alexander Munro †,703
990,"Douglas J. Cumming College of Business, Florida Atlantic University, Boca Raton, Florida (USA)",702
991,"Jeroen C.J.M. van den Bergh Departament d'Economia i Història Econòmica, Universitat Autònoma de Barcelona, Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",701
991,"Jose L. Torres Departamento de Teoría e Historia Económica, Facultad de Ciencias Económicas y Empresariales, Universidad de Málaga, Málaga, Spain",701
991,"Joshua  Graff Zivin Graduate School of International Relations and Pacific Studies, University of California-San Diego (UCSD), La Jolla, California (USA)",701
994,"Carlo  Favero Dipartimento di Finanza, Università Commerciale Luigi Bocconi, Milano, Italy",700
994,"Michael  Hanemann Department of Economics, W.P. Carey School of Business, Arizona State University, Tempe, Arizona (USA)",700
996,"Paolo  Buonanno Dipartimento di Scienze Aziendali, Economiche e Metodi Quatitativi, Università degli Studi di Bergamo, Bergamo, Italy",699
996,"Pol  Antras Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",699
996,"Andreas  Stephan Centre for Entrepreneurship and Spatial Economics (CEnSE), Internationella Handelshögskolan, Jönköping Universitet, Jönköping, Sweden",699
999,"Peter A.G. van Bergeijk Institute of Social Studies (ISS), Den Haag, Netherlands",698
1000,"Lubos  Pastor Booth School of Business, University of Chicago, Chicago, Illinois (USA)",697
1001,"Theodore  Panagiotidis Department of Economics, University of Macedonia, Thessaloniki, Greece",696
1001,"Timothy James Hatton Economics Department, University of Essex, Colchester, United Kingdom",696
1001,"Gabriel  Zucman Department of Economics, University of California-Berkeley, Berkeley, California (USA)",696
1004,"Roshen  Fernando Crawford School of Public Policy, Australian National University, Canberra, Australia",695
1004,"Steven  Berry Economics Department, Yale University, New Haven, Connecticut (USA)",695
1004,"Kjetil  Storesletten Økonomisk institutt, Universitetet i Oslo, Oslo, Norway",695
1004,"Edward E. Leamer Center for Global Management, Anderson Graduate School of Management, University of California-Los Angeles (UCLA), Los Angeles, California (USA)Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",695
1008,"Vojislav  Maksimovic Finance Department, Robert H. Smith School of Business, University of Maryland, College Park, Maryland (USA)",694
1008,"Stephen  Broadberry Economics Group, Nuffield College, Department of Economics, Oxford University, Oxford, United Kingdom",694
1008,"Sabina  Alkire Department of International Development (Queen Elizabeth House), Oxford University, Oxford, United Kingdom",694
1011,"Richard J. Arnott Department of Economics, University of California-Riverside, Riverside, California (USA)",693
1012,"Egon  Zakrajsek Bank for International Settlements (BIS), Basel, Switzerland",692
1013,"Wolfgang Karl Hardle Institut für Statistik und Ökonometrie (ISÖ), Wirtschaftswissenschaftliche Fakultät, Humboldt-Universität Berlin, Berlin, GermanyCenter for Applied Statistics and Econometrics (CASE), Humboldt-Universität Berlin, Berlin, Germany",691
1013,"Bengt  Holmstrom Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",691
1013,"Dirk  Czarnitzki Faculteit Economie en Bedrijfswetenschappen, KU Leuven, Leuven, BelgiumOnderzoekseenheid Bedrijfseconomie, Strategie en Innovatie, Faculteit Economie en Bedrijfswetenschappen, KU Leuven, Leuven, Belgium",691
1013,"Raouf  Boucekkine Groupement de Recherche en Économie Quantitative d'Aix-Marseille (GREQAM), École d'Économie d'Aix-Marseille, Aix-Marseille Université, Marseille, France",691
1013,"Georgios  Georgiadis European Central Bank, Frankfurt am Main, Germany",691
1018,"Hans-Joachim  Voth UBS International Center of Economics in Society, Institut für Volkswirtschaftslehre, Wirtschaftswissenschaftliche Fakutät, Universität Zürich, Zürich, SwitzerlandWirtschaftswissenschaftliche Fakutät, Universität Zürich, Zürich, Switzerland",690
1018,Ivo  Welch,690
1018,"Leonardo  Becchetti Dipartimento di Economia e Finanza, Facoltà di Economia, Università degli Studi di Roma ""Tor Vergata"", Roma, Italy",690
1021,"John H. Rogers Federal Reserve Board (Board of Governors of the Federal Reserve System), Washington, District of Columbia (USA)",689
1021,"Edgar L. W. Morgenroth Business School, Dublin City University, Dublin, Ireland",689
1021,"Claudia  Kemfert DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",689
1024,"Kenneth Neil Kuttner Economics Department, Williams College, Williamstown, Massachusetts (USA)",688
1024,"Lukas  Vogel Directorate-General Economic and Financial Affairs, European Commission, Bruxelles/Brussel, Belgium",688
1024,"Robert D Metcalfe Markets, Public Policy and Law Department, Questrom School of Business, Boston University, Boston, Massachusetts (USA)",688
1024,"James Joseph McAndrews Financial Institutions Center, Wharton School of Business, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",688
1024,"Jhorland  Ayala Garcia Centro de Estudios Economicos Regionales (CEER), Banco de la Republica de Colombia, Cartagena, Colombia",688
1029,"Kimberly Ann Elliott Center for Global Development (CGD), Washington, District of Columbia (USA)",687
1029,"Marcin  Kolasa Narodowy Bank Polski, Warszawa, PolandKatedra Ekonomii Ilościowej, Szkoła Główna Handlowa w Warszawie, Warszawa, Poland",687
1029,"Jurgen  Schupp Forschungsbasierte Infrastruktureinrichtung ""Sozio-oekonomisches Panel (SOEP)"", DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",687
1032,"Andres  Rodriguez-Clare National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",686
1033,"James R. Hines Jr.Economics Department, University of Michigan, Ann Arbor, Michigan (USA)",685
1033,"Alessandro  Sforza Dipartimento di Scienze Economiche, Alma Mater Studiorum - Università di Bologna, Bologna, Italy",685
1033,"Gilles  Saint-Paul Paris School of Economics, Paris, France",685
1036,"Therese  Nilsson Nationalekonomiska Institutionen, Ekonomihögskolan, Lunds Universitet, Lund, SwedenInstitutet för Näringslivsforskning (IFN), Stockholm, Sweden",684
1036,"Robert  Moffitt Department of Economics, Johns Hopkins University, Baltimore, Maryland (USA)",684
1036,"Sonia Radhika Bhalotra Economics Department, University of Essex, Colchester, United Kingdom",684
1039,"Christopher D Carroll Department of Economics, Johns Hopkins University, Baltimore, Maryland (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",683
1039,"Brad  Humphreys Department of Economics, College of Business and Economics, West Virginia University, Morgantown, West Virginia (USA)",683
1039,"Guido  Alfani ""Carlo F. Dondena"" Centre for Research on Social Dynamics (DONDENA), Università Commerciale Luigi Bocconi, Milano, ItalyInnocenzo Gasparini Institute for Economic Research (IGIER), Università Commerciale Luigi Bocconi, Milano, Italy",683
1042,"Juan-Camilo  Cardenas Facultad de Economía, Universidad de los Andes, Bogotá, ColombiaCentro de Estudios Sobre Desarrollo Económico (CEDE), Facultad de Economía, Universidad de los Andes, Bogotá, Colombia",682
1042,"Martin  Wolf Institut für Volkswirtschaftslehre, Fakultät für Wirtschaftswissenschaften, Universität Wien, Wien, Austria",682
1042,"Kyoji  Fukao Institute of Developing Economies, Japan External Trade Organization (JETRO), Government of Japan, Tokyo, Japan",682
1045,"Alex  Cukierman School of Economics, Interdisciplinary Center (IDC), Herzliya, Israel",681
1045,"Paul  Belleflamme Center for Operations Research and Econometrics (CORE), Louvain Institute of data Analysis and Modelling in Economics and Statistics (LIDAM), Université Catholique de Louvain, Louvain-la-Neuve, Belgium",681
1045,"Federico  Sturzenegger Departamento de Economía, Universidad de San Andrés, Buenos Aires, Argentina",681
1048,"Francine  Blau Department of Economics, Cornell University, Ithaca, New York (USA)",680
1048,"Diego  Comin Economics Department, Dartmouth College, Hanover, New Hampshire (USA)",680
1048,"Hanming  Fang Department of Economics, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",680
1048,"Dierk  Herzer Fächergruppe Volkswirtschaftslehre, Helmut Schmidt Universität Hamburg, Hamburg, Germany",680
1048,Piet  Rietveld †,680
1053,"Stephen J  Turnovsky Department of Economics, University of Washington, Seattle, Washington (USA)",679
1053,"Pengfei  Wang Department of Economics, Business School, Hong Kong University of Science and Technology (HKUST), Kowloon, Hong KongHSBC Business School, Peking University, Beijing, China",679
1055,"Edward B. Barbier Department of Economics, Colorado State University, Fort Collins, Colorado (USA)",678
1055,"John  Fernald Economic Research, Federal Reserve Bank of San Francisco, San Francisco, California (USA)Economic and Political Sciences Area, INSEAD, Fontainebleau, France",678
1057,"Zhi  Wang Schar School of Policy and Government, George Mason University, Arlington, Virginia (USA)",677
1057,"Carlos A. Vegh International Economics Department, School of Advanced International Studies, Johns Hopkins University, Washington, District of Columbia (USA)",677
1057,"Giuseppe  Attanasi Groupe de REcherche en Droit, Économie, Gestion (GREDEG), Institut Supérieur d'Économie et Management (ISEM), Université de Nice-Sophia Antipolis, Nice, France",677
1057,"Volker  Wieland Fachbereich Wirtschaftswissenschaft, Goethe Universität Frankfurt am Main, Frankfurt am Main, Germany",677
1061,"Sylvester  Eijffinger https://www.tilburguniversity.edu/research/economics-and-management/graduate-school, School of Economics and Management, Universiteit van Tilburg, Tilburg, Netherlands",676
1061,"Vicente  Pinilla Facultad de Economía y Empresa, Universidad de Zaragoza, Zaragoza, Spain",676
1061,"Michele  Boldrin Department of Economics, Washington University in St. Louis, St. Louis, Missouri (USA)",676
1061,"George S. Tavlas Bank of Greece, Athens, Greece",676
1065,"Andrew W. Lo Sloan School of Management, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",675
